24.817,325.64
22.037,660.48
20.885,744.87
23.138,833.22
19.939,958.25
27.154,1024.2
24.425,1044
25.683,1313.3
22.603,1327.8
19.69,1530.2
21.308,1726.9
21.51,1807.2
22.308,2094.3
24.832,2167.4
22.471,2210
23.232,2288
22.151,2374.9
27.144,2642.4
24.797,31.253
24.834,113
27.802,202.69
24.462,535.75
30.166,1266
22.876,1352.2
23.579,1473.5
25.038,1635.6
26.172,1768.1
27.805,2028.7
27.397,2145.7
26.218,2716.7
25.29,14.594
22.663,43.698
24.013,248.37
25.831,364.38
23.523,474.62
25.086,639.9
31.71,1339.3
24.579,1419.2
26.434,1561
27.729,1576.7
28.798,1865.9
23.712,1974.9
25.78,2232.3
27.061,2519.3
30.885,2628.5
29.739,456.07
26.118,622.39
28.597,1285.5
32.813,1616.1
32.339,1650.2
25.654,2250.3
29.383,2346
26.951,2459.9
25.22,2589.3
27.082,232.85
23.842,376.87
31.501,392.64
27.421,514.33
31.243,609.29
27.644,682.71
26.472,732.8
27.882,760.81
27.444,1103.1
26.056,1138.8
29.047,1544.2
25.725,1848.9
28.775,1942.8
25.704,2059.8
26.5,2109.8
25.707,2360.2
28.361,298.94
28.308,550.8
29.188,577.45
25.611,912.6
30.2,935.73
35.289,1124.2
32.286,1153.7
29.854,1456.7
30.255,2000.7
29.453,2409.7
29.267,2424.3
32.925,50.514
33.861,80.424
35.511,136.03
31.941,441.89
30.88,889.26
30.503,982.26
29.212,1245.7
33.571,1368.2
30.047,1399.8
26.857,1409.3
31.876,1523.9
33.297,1897.8
29.831,1926
32.477,2121.9
28.185,2565.8
32.192,2668.9
30.191,2690.4
35.053,145.63
29.607,153.75
35.762,176.44
32.22,353.68
30.018,421.6
29.605,564.79
34.419,875.93
33.803,919.35
33.67,952.76
35.492,971.74
31.867,1171.4
30.685,1198.2
28.75,1881.3
34.914,1966.4
33.55,1990.2
31.116,2181.6
34.279,2597.5
32.105,2612.9
36.646,98.453
35.699,123.5
32.914,164.06
36.152,190.06
37.176,255.53
32.707,273.16
32.21,430.88
33.797,591.92
35.189,710.35
37.961,779.07
33.723,998.72
37.836,1185.4
39.545,1212.4
33.678,1386
33.284,1441.8
30.156,1492.8
35.317,1718.9
34.394,1838.5
34.479,2075
36.464,2088.7
33.857,2307.3
32.048,2394.3
34.803,2744.9
42.504,525.06
35.574,1355.1
38.135,1424.7
39.519,1752.2
37.947,1789.1
35.18,1808.7
38.005,1954.7
37.208,2134.9
38.256,2324.4
35.764,2542.9
36.478,343.44
37.363,487.14
38.877,502.91
33.574,660.91
37.781,750.17
34.482,829.94
40.975,1231.9
37.851,1505.3
40.093,1514.9
36.132,2010.2
42.32,2050
40.052,2215.8
35.045,2283.1
35.34,2484.6
39.497,2655.1
39.835,67.055
38.433,313.99
36.851,377.88
39.445,409.5
43.011,673.94
37.876,693.93
39.965,853.86
39.265,1476
39.451,1701.5
37.041,1735.7
37.867,2199.2
38.597,2382.6
38.657,2447.5
48.916,4.9721
38.374,224.77
40.992,470.03
38.5,538.26
36.294,641.94
41.709,1069.9
44.331,1688.4
41.464,1915.6
37.202,2059.5
40.395,2108.6
39.619,2253.7
38.183,2368.1
46.026,2504.8
38.807,13.474
40.853,282.01
41.885,293.81
47.957,334.36
47.207,722.69
42.064,734.91
43.928,900.49
44.698,1139.1
41.455,1305.6
39.351,1323.6
40.307,1409.1
43.118,1556.6
52.46,1673
44.955,1829.5
40.593,1855.6
43.01,2166.2
38.596,2565
38.678,33.314
41.9,942.6
47.694,1014
44.412,1086
41.732,1104.1
44.107,1631.1
43.656,1883.2
46.957,2237.4
44.314,2269.1
42.081,2295.1
44.462,2414.7
45.331,2433.2
41.333,2462
46.045,2581.6
45.421,2707.1
46.106,206.22
48.917,242.11
44.859,365.32
39.278,564.35
42.291,624.92
45.086,1045.6
41.149,1250.6
41.071,1494
45.176,1537.9
48.434,1587.5
44.221,1771.1
44.452,1978.9
49.863,2496.6
47.277,2516
42.704,2684
47.404,2723.1
45.592,156.76
48.432,551.14
45.14,577.34
45.431,604.16
47.086,963.09
43.375,1283.7
45.271,1436.1
47.157,1937.4
49.021,2019
47.02,2035.8
48.093,2099.7
43.959,2356.2
46.737,2525.9
51.907,2694.4
48.987,2752.3
47.812,23.714
50.784,107.28
47.98,121.94
46.518,426.24
45.914,512.07
47.751,656.91
45.92,822.38
51.42,871.22
48.245,1164.3
45.338,1460.1
50.19,1572.5
48.043,1653.1
44.794,2150.6
46.115,2181.2
48.211,2344.1
48.351,2396.8
51.096,2550.6
48.227,43.155
46.994,54.474
48.965,448.78
49.25,918.9
53.2,937.03
49.866,1373.5
46.863,1391.9
48.896,1727.7
49.689,1999.8
48.052,2124.4
47.293,2282.7
49.316,2616.7
51.203,263.39
46.762,639.95
59.154,803.59
52.4,839.51
52.523,984.02
53.596,1195.3
50.112,1338.6
48.84,1356
54.062,1449.1
53.528,1612.8
55.489,1812.3
48.926,2071
50.071,2191.1
55.177,2473.6
51,2486.5
50.795,2602.2
52.095,2631.4
51.715,2672.8
53.214,81.347
51.609,228.06
49.56,312.74
53.629,463.98
47.5,564
53.286,615.88
55.394,687.57
53.107,705.84
60.803,998.26
54.017,1032.7
56.08,1527.1
51.716,1867.1
56.365,2304.9
55.526,2329.3
54.494,2646.7
55.648,187.8
57.227,379.79
55.771,392.2
57.05,404.09
52,589.9
54.129,745.53
59.881,789.95
53.714,887.83
53.314,1220.2
54.377,1260.5
60.412,1275.2
54.46,1291.7
53.103,1490
51.03,1795.2
55.271,1852.3
52.052,2137.7
55.049,2378.7
52.776,2536.5
51.304,2565.6
52.904,34.616
61.019,172.46
55.965,298.89
55.725,483.94
53.459,539.35
56.679,1178.7
55.961,1244.7
52.659,1321.9
55.746,1401.7
53.178,1415.8
53.604,1501.4
57.445,1905.3
54.195,1960.7
55.537,2454.5
58.067,95.264
53.54,282.92
58.429,357.8
66.745,758.11
53.61,776.7
53.068,1111
53.038,1480.8
60.043,1597.7
62.254,1703.3
57.256,1778.9
55.792,2082.1
57.752,2367.1
61.956,2732.7
62.664,144.5
61.128,437.66
60.924,498.07
55.994,514.88
57.563,631.21
59.214,645.46
61.892,1071.4
57.275,1096.1
55.712,1304.3
56.633,1471.3
57.48,1743.8
59.022,1763.8
58.932,1919
56.489,2149
63.71,2196.5
56.789,2213.9
57.596,2258.7
55.14,2355.4
63.834,2660.4
62.301,64.209
62.678,211.74
62.35,600.61
61.375,770.37
58.963,853.02
62.537,1144.7
59.939,1383.4
59.084,1425.9
59.364,1512.2
59.158,1552.3
63.521,1892.7
57.37,1978.9
55.798,2053.4
60.055,2229.1
62.013,16.783
65.756,127.64
61.231,159.31
57.455,562.73
64.011,580.39
60.412,961.54
64.956,1055.3
66.395,1122
59.385,1632.8
61.438,1838.3
60.224,2170.1
63.174,2423.7
64.296,2589
61.3,47.535
59.313,421.81
60.62,670.28
62.248,826.76
63.667,897
64,1351.2
60.534,1826.2
59.407,1877
64.506,1945.8
68.161,2038.7
62.308,2096.7
62.265,2121.3
61.365,2279.2
69.832,2409.1
65.583,2440.7
62.026,30.077
59.42,314.88
65.593,914.17
65.289,947.95
67.063,1019.3
63.434,1042.9
66.339,1646.4
68.492,1718.5
61.839,1792.4
60.672,2563.4
66.125,275.5
64.932,523.99
65.265,532.94
66.601,657.92
66.639,727.88
68.917,981.98
66.044,1205
65.049,1309.9
66.551,1367.5
66.656,1731.4
63.611,1932.3
66.339,1995.4
61.043,2068.6
64.875,2752.3
67.015,233.55
69.216,247.58
64.663,263.66
65.553,338.01
67.681,450.89
67.174,1163.3
67.194,1235.1
65.708,1325.5
68.809,1436.3
70.927,1659.6
66.265,2018.9
66.303,2346.5
70.018,2390.6
69.526,2513.1
68.727,2705.7
65.082,3.5574
68.428,287.53
70.746,474.12
68.061,619.24
71.736,815.34
66.054,881.27
68.906,1091.1
67.923,1106.3
68.759,1187.8
69.506,1217.5
70.729,1336.5
70.188,1458.3
65.993,1481.4
69.134,1566
69.25,1684.2
70.402,1753.7
70.611,2058.5
67.474,2535.6
65.885,2605.3
67.971,2621.1
68.369,2680.5
68.689,321.45
73.154,462.15
69.118,542.78
71.831,843
72.367,932.45
68.783,1262.7
68.49,1290.5
72.719,1411.8
69.645,1497.8
72.465,1543.3
70.065,1859.6
70.422,2076.4
69.188,2142.8
66.941,2153.6
70.737,2244.8
72.146,2287.9
72.094,2364.2
71.78,98.735
72.528,305.43
67.862,562.14
70.754,680.43
70.957,702.19
72.365,861.72
72.301,1398.1
76.701,1581.9
70.042,1620.4
69.599,1782.3
72.227,1879.5
71.526,1959.5
75.554,1973.4
80.449,2489.1
74.376,2499.8
71.974,2554.3
76.243,2578.7
72.382,38.706
71.294,81.325
74.08,426.88
70.969,510.79
76.321,717.46
74.86,1034.3
72.296,1386.3
71.67,1514.3
73.67,1803.2
76.23,2131
73.106,2260.1
80.324,2318.8
73.855,2332.6
74.266,2454.5
70.992,2473.3
74.843,2637.1
73.184,191.29
74.529,355.28
72.047,373.16
74.961,409.25
70.276,635.42
79.427,740.59
76.861,969.97
74.561,1251.4
74.7,1601.6
74.584,1818.1
73.333,2101.9
79.151,2216.7
73.542,2231.5
75.765,2567.4
78.859,2724.1
74.686,9.8431
77.11,387.75
75.636,397.64
77.397,777.99
75.293,1175.3
79.115,1528.6
74.263,1829.5
75.349,1900.8
79.533,2158.8
78.062,2176.3
79.823,2306.5
75.154,28.487
77.194,51.571
76.739,490.06
82.256,560.54
74.738,956.4
79.044,1318.1
76.933,1637
76.939,1911.8
74.226,1924.2
76,2008.1
82.484,2690.6
76.338,2747.2
80.314,70.029
81.928,117.9
79.227,176.36
80.494,230.62
77.614,520.72
78.983,606.53
78.351,645.96
76.854,876.77
79.181,1082.8
78.389,1196.7
79.7,1231.6
84.21,1843.6
79.576,153.91
84.574,205.1
82.95,215
79.82,255.91
76.284,269.22
86.068,327.88
80.8,594.54
80.492,891.76
83.333,902.6
81.598,1067.3
78.963,1140.4
82.014,1302.1
77.432,1478.2
82.631,1676.6
87.047,1764.9
81.06,2194.4
84.478,2529
80.862,2606.8
82.338,503.13
82.705,581.13
80.686,1343.8
81.397,1427.7
80.969,1705
82.411,1931
85.903,2084.3
79.524,2660.2
78.71,341.21
86.32,446.12
80.32,535.69
81.799,632.05
81.289,661.05
87.418,795.32
87.099,821.73
85.188,914.36
85.938,948.88
84.213,1018.1
82.701,1048.6
86.792,1102.2
80.346,1271.6
79.518,1286
84.508,1354.4
80.091,1365.2
90.018,1374
82.985,1489.4
85.948,1744
80.625,1784.1
85.678,1949.2
83.768,2023.5
82.447,2109.1
84.298,2433.5
85.132,2740.1
84.355,277.52
82.038,290.43
85.563,364.46
86.126,681.65
88.573,836.87
88.42,989.59
81.451,1620.6
85.686,1863.4
86.971,1996.7
82.321,2469.7
83,2756.6
86.324,21.598
87.135,87.841
92.15,188.67
85.329,480.14
85.286,619.64
86.513,695.18
89.899,755.59
84.83,1117.7
89.301,1156.2
87.541,1171.4
87.435,1440.6
88.43,1517
85.589,1566.8
89.5,1721.6
88.048,1891.4
87.239,2047.5
88.948,2265.6
89.123,2674.5
89.191,6.5176
87.372,316.39
86.583,373
89.239,865.84
88.496,1389.6
86.714,1456.6
93.548,1472.2
88.225,1540.2
95.658,1696.2
89.747,2066.5
89.79,2242
87.089,2286
87.531,2361.4
94.949,2382.5
86.708,2396.1
86.974,2447.8
88.184,2563.4
91.5,2589.3
88.808,2625.6
88.93,38.386
91.091,704.45
95.584,852.64
86.939,929.31
94.977,1007.5
89.48,1205.1
91.719,1218
89.399,1246.5
89.383,1261.1
93.867,1504.8
90.282,1643.8
89.686,1806.2
91.797,1977.5
89.67,2138.8
91.586,2416.7
91.438,2714.4
94.586,100.38
91.405,164.53
92.762,306.27
91.816,381.29
87.864,422.96
89.463,524.54
92.407,1124.6
93.391,1190.5
92.415,1337.4
93.034,1402.9
90.576,1413.2
93.25,1493.4
94.169,1555.3
89.782,1824.7
94.176,1876.1
89.678,1906.2
89.278,2010
93.373,2336.1
95.333,2641.2
94.14,56.027
94.621,144.62
94.013,343.11
90.228,399.19
90.12,539.24
92.064,717.11
94.159,730.94
93.206,881.71
96.64,966.99
95.713,1036.7
89.256,1289.3
93.784,1590.9
93.673,1602.1
94,1612.8
95.207,1628.2
96.25,1662.9
94.17,2507.5
98.832,2543.2
95.937,2655.5
90.786,260.67
95.986,457.76
92.824,646.48
91.16,776.57
96.581,808.67
97.652,1059.2
94.387,1921.3
98.765,2125.1
97.736,221.17
98.731,237.01
96.674,287.49
95.766,478.53
94.955,494.68
97.115,509.51
99.405,666.16
98.106,1083.7
92.581,1141.2
91.355,1232.5
93.123,1275.4
97.54,1322.6
90.597,1783.4
97.954,2178.3
100.84,2458.8
93.72,2473.7
95.994,2752.8
101,75.942
99.319,123.75
102.02,358.42
98.051,549.29
96.801,592.6
96.478,602.54
100.74,614.91
94.891,630.34
93.284,1426.1
93.571,1935.7
93.462,2106.5
97.251,2155.1
94.241,2199.1
99.486,2699.1
101.21,1305.6
100.47,1449
97.273,2188.9
98.485,2215.9
98.886,2432.4
97.375,2448.6
96.273,2608
102.18,255.38
99.9,426.63
102.55,471.12
97.328,1354.2
100.21,1577.2
103.92,2028
99.59,2307.5
99.86,2734.4
102.79,25.497
102.17,270.2
101.69,388.09
102.77,407.51
98.22,562.78
98.864,906.86
98.862,925.66
105.05,940.24
102.74,1648.9
102.93,1682.5
97.972,1785.8
106.21,1965.2
104.07,2288.7
103.67,530.54
102.82,582.74
103.33,1130.2
103.19,1241
97.633,1289.1
102.44,1744.3
102.11,1798.9
104.28,1992.2
108.44,2014.6
103.91,2579.9
104.35,45.127
105.26,202.37
104.28,690.39
101.83,774.14
104.19,1174.8
103.68,1263
101.82,1845.5
106.27,1948.3
102.4,2054.1
100.84,2085.8
108.45,2401.8
103.97,2491
102.52,2564.9
105.16,9.2865
106.88,140.19
107.37,435.55
106.74,737.23
108.96,1024.1
105.06,1149.8
113.59,1527.7
109.99,1541.1
109.44,1734.4
101.6,1822
110.72,1831.3
105.23,1887.5
105.12,1899.8
109.15,2041.2
114.79,2236.1
105.61,2267.3
105.96,2361.1
104.96,2626.3
104.21,2676.9
106.84,108.07
104.53,165.44
106.16,311.38
106.7,710.82
107,759.19
109.92,901.58
112.88,1093.1
111.39,1114.5
108.07,1204.5
107.86,1365.5
108.36,1382.5
104.92,1397.6
102.83,1422.3
108.32,1434.2
108.29,1515.6
112.13,1713.7
110.68,1761.2
115,1856
107.54,1869
106.31,1913.5
105.34,1931.5
106.2,2112
106.09,2140.3
109.79,2172.7
108.85,2318
109.63,2516.5
108.83,2661.9
110.34,330.05
107.74,567.29
107.38,630.6
110.34,792.89
107.48,814.09
107.88,866.9
107.33,986.31
109.26,999.98
107.58,1220
109.08,1286.9
110.77,1342.8
109.05,1487.9
107.07,1781.3
113.71,2064.2
115.55,2077.4
111.26,2097.4
109.85,2597.9
110.58,490.31
111.92,647.21
118.42,827.27
116.48,846.07
108.07,882
111.98,1461.7
110.14,1502.7
112.85,1558.4
114.09,1725.8
110.71,1806
108.79,1978.6
109.29,2198.6
109.96,2332.4
110.87,2425.5
110.53,2612.3
110.43,2721.6
112.16,2742.8
111.73,184.44
109.32,293.22
108.98,460.53
110.71,510.8
111.46,1190.9
114.12,1419
110.3,1597.4
113.44,1634.9
111.03,2159.3
112.12,2468.9
114.39,2482.8
110.3,2756.5
114.47,371.53
113.75,556.35
113.26,602.02
115.29,777.44
116.15,918.19
114.75,1164.6
114.54,1474.1
114.09,1673
115.29,1815.3
116.22,2347.3
114.18,2382.5
118.3,2694.5
115.68,2.7419
116,36.886
114.72,95.477
117.41,153.33
114.26,215.6
117.77,246.2
116.83,446.94
114.03,546.32
114.67,685.13
117.9,952.94
116.63,1010.1
111.8,1057.6
115.96,1322.6
110.43,1574.3
115.8,2001.6
114.37,2644.1
115.06,2708.6
118.41,171.26
117.07,386.67
115.52,579.2
119.68,893.7
117.66,973.57
119.18,1039.4
117.1,1399.1
116.74,1793.5
111.85,2215.8
113.46,2301.9
113.96,2449.1
118.74,2558.3
123.01,131.77
115.83,269.75
117.19,347.41
120.36,399.46
115.26,413.19
119.12,662.89
119.7,1133.3
118.39,1229.1
118.93,1243.2
120.18,1254.7
116.07,1269.7
116.16,1448.5
119.33,1581
117.72,1660.6
122.91,2497.3
115.44,2541.1
121.46,285.02
121.36,473.89
120.96,534.02
121.48,675.63
117.44,706.87
120.71,742.17
120.16,1356.8
122.67,1618.7
119.93,1697.8
118.87,1842.5
119.28,1877.9
120.07,2257.7
115.31,2580.2
125.14,234.33
121.85,300.58
118.84,313.15
122.9,617.36
126.88,1074.6
118.57,1147.5
127.37,1650.9
124.6,1777.9
118.83,1909.5
123.75,1919.1
121.43,1929.8
123.54,2115.1
117.88,2138.8
127.31,2152.4
116.5,2675
121.37,14.891
119.91,111.21
126.26,357.44
124.37,515.84
121.68,632.8
120.88,760
119.1,812.6
121.05,1298.7
125.04,1603.4
122.82,1744.1
122.65,1898.1
119.13,1945.8
123.4,2050.4
129.07,2128.9
120.77,2194.9
122.41,2364.5
125.25,2614.4
127.4,74.167
125.36,90.422
124.54,192.33
124.83,204.34
126.03,221.46
121.6,430.15
125.14,799.51
120.86,867.34
120,880.5
122.99,992.63
125.57,1178.5
123.81,1377.3
126.11,1435.2
127.01,1682.6
125.55,1960.9
122.91,1976.3
130.55,1989.2
123.75,2216.2
122.4,2289.7
129.35,2440.3
126.73,2525.3
124.41,2635
128.85,458.84
122.85,565.58
127.11,936.76
125.63,1208.7
126.63,1497
122.74,2173.9
125.58,2273.2
120.21,2317.5
123.97,2336.3
123.67,2402.7
128.36,2419
123.77,2511.1
129.14,2662.9
127.82,58.065
127.26,260.44
128.08,337.73
125.54,493.22
131.14,585.26
124.38,1024
126.86,1106.3
130.49,1283.8
129.47,1418.8
126.64,1483.6
125.86,1513
125.55,2035.4
122.35,2097.5
125.23,2162.5
125.71,2305.8
127.92,2459.5
125.07,2586.2
132.28,2719
127.36,2753
131.53,415.39
127,600.85
128.48,689.37
127.02,1055.7
128.37,1154.7
127.49,1192.6
127.51,1334.4
131.18,1568.3
132.79,1634.4
131.75,1821.7
129.81,2323.1
129.03,2478.5
129.81,2538.5
128.36,2568.7
128.11,2678.4
129.76,2737.3
126.58,705.91
127.41,1459.4
131.09,1800.2
130.7,2013.1
132.42,2026.7
133.79,2183
128.53,2648.5
131.87,33.506
132.22,114.78
129.64,368.66
129.38,550.41
133.32,560.25
132.55,572.97
131.57,647.88
136.05,731.53
137.42,763.1
132.53,902.95
133.21,1266
132.4,1305.4
130.4,1763.4
129.38,2373.2
134.31,6.661
130.04,165.55
133.75,323.45
132.49,382.44
132.56,779.97
132.29,814.41
131.26,927.37
132.09,961.67
131.81,970.53
135.73,1012
133.81,1093.2
136.23,1119.2
132.96,1167.8
128.69,1224.6
131.01,1407.4
134.78,1449.2
135.65,1540
140.65,1554.3
134.08,1587.9
131.68,1716.9
133.99,1861.6
127.77,1882.5
131.11,1946.7
132.4,2096.9
131.57,2347.9
137.41,147.8
129.95,179.24
132.61,272.68
133.14,443.8
133.82,834.37
130.69,879.39
135.53,1317.8
132.84,1360.4
139.16,1390
137.22,1474
138.95,1524.5
137.22,1738
133.46,1843.7
135.23,2082.3
137.76,2379.7
137.66,2394.1
135.15,2591.7
135.08,294.28
138.69,309.5
133.35,541.46
133.67,630.64
138.64,793.5
133.66,867.73
138.08,888.58
138.46,916.5
133.72,950.88
136,981.81
137.02,1235.7
141.64,1348.3
136.37,1700.3
140.32,2068.4
137.64,2142.9
135.4,2198.4
132.1,2253.9
135.11,2280.6
135.15,2693.8
138.86,45
135.9,96.69
136.47,507.19
136.03,668.27
135.43,1040.1
136.62,1138.9
138.08,1246.4
140.77,1402.7
138.34,1663.2
141.39,1753.5
136.08,1935.6
134.34,2629.6
137.34,214.28
139.11,283.38
140.01,398.4
140.67,489.79
140.01,717.19
141.71,747.13
137.52,846.24
139.32,995.62
137.87,1613.6
134.49,1900.2
141.41,2048.4
136.35,2294.3
142.36,2513.4
138.48,2552.7
138.89,182.26
142.22,199.06
142.67,254.29
141.24,433.98
140.25,471.63
142.33,527.56
143.8,619.03
138.21,702.76
148.49,855.49
140.95,1058.3
139.09,1201.2
142.85,1379
137.18,1881.8
143.89,1923.8
140.59,2212
142.15,2227.4
140.83,2363.1
140.35,231.46
140.29,592.39
143.64,605.61
140.43,823.11
141.66,1506.6
142.63,1680.7
142.46,1907.7
143.85,2113.3
143.17,2169.1
145.47,2248.2
141.4,2328.8
148.53,2495.1
143.63,2619
142.46,54.25
148.09,81.549
143.55,128.34
141.92,363.36
142.86,423.69
145.2,1158
144.58,1188.4
141.81,1211.3
144.13,1225.6
142.04,1333.8
146.07,1367.2
146.37,1837.2
147.69,1963.5
144.42,1998
141.1,2264.2
144.35,2306.9
146.77,2436.7
143.03,2573
144.58,2635.1
140.92,2648.8
149.1,15.661
143.02,102.67
147.26,158.57
143.15,168.88
145.15,933.24
145.19,1298.3
147.39,1463.1
147.8,1490.1
147.26,1766.3
146.27,1781.8
142.81,1794.7
144.23,2472.7
145.12,2532.1
145.78,2562.4
146.12,2603.6
146.91,2747.3
145.32,344.58
146.88,549.49
146.12,690.69
150.91,808.72
148.6,1029.2
148.48,1069.6
147.55,1082.5
146.37,1443.8
144.54,1730.4
146.52,2344.1
143.81,2417.3
146.75,2455.9
148.16,2680.4
147.54,64.457
145.7,326.23
150.49,455.01
147.48,650.35
147.04,672.98
146.76,873.08
146.43,964.91
149.97,1281.8
150.46,1590.5
150.53,1607.2
147.13,1717.9
147.14,1947.2
148.42,2094.7
145.63,2127.6
150.82,2404.3
145.17,2663.3
151.28,2708.6
151.8,110.77
150.91,243.36
148.1,267.57
148.42,384.47
147.94,575.38
148.85,632.8
148.15,902.3
147.88,950.38
153.06,1174.1
150,1257.3
149.16,1416.8
151.27,1427
146.99,1863.2
148.08,1888.7
148.66,2020
145.49,2281.1
148.09,2696.4
154.9,297.34
152.84,440.17
151,508.35
150.05,782.57
149.67,826.99
150.53,840.93
148.74,1041.4
150.62,1619.5
151.19,1635.7
147.54,1818.9
152.97,1979.1
150.68,2148.7
148.14,2588.9
153,38.565
152.62,188.91
154.03,214.03
150.71,373.21
151.36,413.58
152.36,981.84
150.93,1015.5
151.81,1093.9
158.45,1103.4
149.59,1140.1
151.37,1323.1
155.75,1563.8
153.29,1703
154.64,2236.4
150.65,2266.6
157.51,2724.9
152.32,728.21
153.38,1116.7
150.92,1664.2
157.5,1876.1
158.09,1938.2
155.4,2136.9
160.75,2192.6
157.15,2325.2
152.1,2381.1
153.05,2540.2
155.37,96.525
153.52,592.19
156.19,700.9
154.98,713.31
158.7,884.98
155.02,1204.4
154.97,1311
155.47,1537.3
156.99,1802.2
155.06,2041.1
157.61,2286.5
158.12,2359.5
153.07,2425.8
157.25,2646.3
158.46,5.3902
157.12,174.94
156.22,231.91
154.71,334.56
158.29,355.3
155.25,471.55
157.25,488.66
160.47,562.87
158.38,766.13
158.61,1050.9
158.46,1409.8
158.01,1470.9
158.94,1688.5
